ts	iface	rx_bytes	tx_bytes
1787660826.170044249	s2-eth8	8552489	13193
1787660826.170044249	s2-eth9	8550981	13193
1787660826.170044249	s3-eth1	112961627	129638070
1787660826.170044249	s3-eth10	2696	8568698
1787660826.170044249	s3-eth11	2696	34245017
1787660826.170044249	s3-eth12	2626	8570140
1787660826.170044249	s3-eth13	2626	8567186
1787660826.170044249	s3-eth14	2696	8571648
1787660826.170044249	s3-eth15	2556	1725032
1787660826.170044249	s3-eth16	2696	8571512
1787660826.170044249	s3-eth17	2626	8570206
1787660826.170044249	s3-eth18	2696	8573024
1787660826.170044249	s3-eth19	34168182	13133
1787660826.170044249	s3-eth2	61682337	44422977
1787660826.170044249	s3-eth20	8545283	13133
1787660826.170044249	s3-eth21	8545155	13200
1787660826.170044249	s3-eth22	8548097	13133
