tests.test_declared_links.LinkDiscoveryIsTheModeNotTheSeedCountTest.test_a_seed_that_worked_reports_its_count_and_no_error	ok
tests.test_declared_links.LinkDiscoveryIsTheModeNotTheSeedCountTest.test_none_is_for_an_external_control_plane_only	ok
tests.test_declared_links.SeedingTheGraphTest.test_a_link_to_a_switch_that_never_connected_is_not_entered	ok
tests.test_declared_links.SeedingTheGraphTest.test_a_watchdog_pass_after_seeding_still_tells_the_kernel_nothing	ok
tests.test_declared_links.SeedingTheGraphTest.test_all_eight_directions_are_served_to_the_kernels_topology_poll	ok
tests.test_declared_links.SeedingTheGraphTest.test_every_declared_link_says_it_is_declared_and_that_nobody_checks_it	ok
tests.test_declared_links.SeedingTheGraphTest.test_seeding_twice_enters_each_direction_once	ok
tests.test_declared_links.SeedingTheGraphTest.test_the_beacon_evidence_the_watchdog_reads_is_untouched	ok
tests.test_declared_links.SeedingTheGraphTest.test_the_kernel_is_told_nothing_by_a_declaration	ok
tests.test_declared_links.SeedingTheGraphTest.test_the_routes_over_declared_links_are_computable	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_a_fabric_that_skips_its_routes_tells_the_route_writer	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_a_fabric_whose_routes_ndtwin_owns_does_not_restrict_the_writer	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_a_foreign_fabric_seeds_its_declared_links	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_a_topology_double_without_the_seeding_call_does_not_stop_startup	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_an_all_ndtwin_fabric_does_not_restrict_the_writer	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_an_all_ndtwin_fabric_seeds_nothing_and_runs_lldp_as_before	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_an_external_fabric_seeds_nothing_this_cut_leaves_it_as_it_was	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_every_foreign_switch_owned_by_ndtwin_brings_the_routes_back	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_lldp_and_the_watchdog_stay_off_on_a_foreign_fabric_even_when_every_table_is_owned	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_no_roles_at_all_keeps_all_three_skipped_exactly_as_before	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_one_package_owned_table_keeps_the_routes_skipped_for_the_whole_fabric	ok
tests.test_declared_links.WhichFabricsSeedAndWhenRoutesComeBackTest.test_one_unbound_switch_keeps_the_routes_skipped_for_the_whole_fabric	ok
tests.test_delete_restores_route.DeleteRestoresTheControlPlaneRoute.test_a_destination_the_control_plane_cannot_route_is_really_deleted	ok
tests.test_delete_restores_route.DeleteRestoresTheControlPlaneRoute.test_a_five_tuple_delete_is_left_alone	ok
tests.test_delete_restores_route.DeleteRestoresTheControlPlaneRoute.test_a_refused_restore_is_reported_as_a_failed_delete	ok
tests.test_delete_restores_route.DeleteRestoresTheControlPlaneRoute.test_install_then_delete_leaves_the_destination_forwarding	ok
tests.test_delete_restores_route.DeleteRestoresTheControlPlaneRoute.test_the_bookkeeping_names_the_restored_port	ok
tests.test_delete_restores_route.DeleteRestoresTheControlPlaneRoute.test_the_restore_never_empties_the_entry_first	ok
tests.test_exact_one_element_list.TheFixtureIsTheUpstreamFileTest.test_it_has_six_entries_three_of_them_exact_in_a_list	ok
tests.test_exact_one_element_list.TheFixtureIsTheUpstreamFileTest.test_the_exact_field_really_is_EXACT_in_the_compiled_p4info	ok
tests.test_exact_one_element_list.TheProxyAcceptsWhatTheExerciseWritesTest.test_a_one_element_list_holding_an_address_is_unwrapped_too	ok
tests.test_exact_one_element_list.TheProxyAcceptsWhatTheExerciseWritesTest.test_a_one_element_tuple_is_unwrapped_too	ok
tests.test_exact_one_element_list.TheProxyAcceptsWhatTheExerciseWritesTest.test_a_plain_value_is_unchanged	ok
tests.test_exact_one_element_list.TheProxyAcceptsWhatTheExerciseWritesTest.test_all_six_of_basic_tunnels_entries_go_on	ok
tests.test_exact_one_element_list.TheProxyAcceptsWhatTheExerciseWritesTest.test_the_unwrapped_value_is_the_number_and_not_the_list	ok
tests.test_exact_one_element_list.TheProxyAndPreFlightAgreeTest.test_both_accept_every_entry_the_exercise_ships	ok
tests.test_exact_one_element_list.TheProxyAndPreFlightAgreeTest.test_both_refuse_a_two_element_pair_on_an_exact_field	ok
tests.test_exact_one_element_list.TheRefusalsThatStayTest.test_a_nested_one_element_list_is_refused	ok
tests.test_exact_one_element_list.TheRefusalsThatStayTest.test_a_three_element_list_is_refused	ok
